field_file,label,coverage_type,shape,noisy,pipe_type
parallel_02957_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02958_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02959_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02960_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02961_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02962_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02963_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02964_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02965_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02966_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02967_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02968_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02969_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02970_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02971_straight_same_noisy_field.npz,0,perfect,straight,True,parallel
parallel_02972_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02973_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02974_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02975_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02976_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02977_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02978_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02979_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02980_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02981_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02982_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02983_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02984_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02985_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02986_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02987_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02988_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02989_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02990_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02991_curved_opposite_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02992_curved_same_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02993_curved_same_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02994_curved_same_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02995_curved_same_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02996_curved_same_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02997_curved_same_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02998_curved_same_noisy_field.npz,0,perfect,curved,True,parallel
parallel_02999_curved_same_noisy_field.npz,0,perfect,curved,True,parallel
sample_03000_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03001_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03002_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03003_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03004_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03005_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03006_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03007_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03008_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03009_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03010_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03011_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03012_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03013_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03014_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03015_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03016_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03017_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03018_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03019_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03020_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03021_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03022_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03023_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03024_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03025_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03026_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03027_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03028_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03029_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03030_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03031_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03032_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03033_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03034_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03035_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03036_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03037_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03038_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03039_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03040_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03041_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03042_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03043_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03044_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03045_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03046_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03047_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03048_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03049_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03050_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03051_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03052_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03053_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03054_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03055_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03056_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03057_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03058_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03059_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03060_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03061_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03062_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03063_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03064_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03065_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03066_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03067_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03068_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03069_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03070_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03071_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03072_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03073_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03074_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03075_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03076_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03077_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03078_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03079_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03080_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03081_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03082_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03083_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03084_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03085_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03086_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03087_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03088_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03089_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03090_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03091_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03092_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03093_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03094_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03095_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03096_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03097_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03098_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03099_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03100_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03101_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03102_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03103_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03104_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03105_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03106_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03107_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03108_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03109_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03110_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03111_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03112_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03113_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03114_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03115_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03116_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03117_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03118_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03119_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03120_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03121_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03122_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03123_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03124_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03125_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03126_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03127_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03128_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03129_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03130_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03131_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03132_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03133_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03134_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03135_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03136_perfect_curved_noisy_field.npz,1,perfect,curved,True,single
sample_03137_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03138_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
sample_03139_perfect_straight_noisy_field.npz,1,perfect,straight,True,single
